Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss
5.410066843032837	0	5.98214285714	1.40777270168	13.0	4.0	5.98214285714	1.40777270168	1005	1005	-0.0313294
6.138481855392456	1	5.95833333333	1.37734288131	12.0	4.0	5.95833333333	1.37734288131	1001	2006	-0.0676574
6.876539945602417	2	6.1975308642	1.61336817445	12.0	4.0	6.1975308642	1.61336817445	1004	3010	-0.0793487
7.506257057189941	3	5.9880952381	1.49597911574	13.0	4.0	5.9880952381	1.49597911574	1006	4016	-0.0355172
8.219060897827148	4	5.98214285714	1.45762859551	13.0	4.0	5.98214285714	1.45762859551	1005	5021	-0.0185373
8.978788137435913	5	6.16564417178	1.6023901001	16.0	4.0	6.16564417178	1.6023901001	1005	6026	-0.0489809
9.723809003829956	6	6.25625	1.38404694194	11.0	4.0	6.25625	1.38404694194	1001	7027	-0.0115668
10.383464813232422	7	6.1717791411	1.45524265691	13.0	4.0	6.1717791411	1.45524265691	1006	8033	-0.0467462
11.049105882644653	8	6.1975308642	1.69180853692	15.0	4.0	6.1975308642	1.69180853692	1004	9037	-0.0711385
11.77628493309021	9	6.2625	1.61820695524	15.0	4.0	6.2625	1.61820695524	1002	10039	-0.0413411
12.48220419883728	10	6.55555555556	1.55041166319	13.0	4.0	6.55555555556	1.55041166319	1003	11042	-0.0710267
13.259541034698486	11	6.52597402597	1.81336328102	18.0	4.0	6.52597402597	1.81336328102	1005	12047	-0.0319943
14.067321062088013	12	6.45512820513	1.40668253447	11.0	4.0	6.45512820513	1.40668253447	1007	13054	-0.0274053
14.8745698928833	13	6.73154362416	1.85237330983	16.0	4.0	6.73154362416	1.85237330983	1003	14057	-0.0652753
15.684309005737305	14	6.45806451613	1.54601969556	17.0	4.0	6.45806451613	1.54601969556	1001	15058	-0.0288494
16.34132194519043	15	6.77702702703	1.72352932194	14.0	4.0	6.77702702703	1.72352932194	1003	16061	-0.0516047
17.140390157699585	16	6.71812080537	1.6591440217	13.0	4.0	6.71812080537	1.6591440217	1001	17062	-0.0168402
17.87434196472168	17	6.97916666667	1.60064548612	12.0	4.0	6.97916666667	1.60064548612	1005	18067	-0.0447325
18.673696041107178	18	6.86394557823	1.53702360921	12.0	4.0	6.86394557823	1.53702360921	1009	19076	-0.038139
19.34346890449524	19	6.90344827586	1.61597259251	11.0	5.0	6.90344827586	1.61597259251	1001	20077	-0.0141209
19.981042861938477	20	7.1134751773	1.86072585007	14.0	4.0	7.1134751773	1.86072585007	1003	21080	-0.0600088
20.753273010253906	21	7.375	2.18597636013	19.0	4.0	7.375	2.18597636013	1003	22083	-0.0523799
21.693969011306763	22	7.30656934307	1.86227254544	17.0	4.0	7.30656934307	1.86227254544	1001	23084	-0.0516184
22.33206081390381	23	7.26811594203	1.62203957792	13.0	4.0	7.26811594203	1.62203957792	1003	24087	-0.0504462
23.10524892807007	24	7.14184397163	1.74055326772	15.0	5.0	7.14184397163	1.74055326772	1007	25094	-0.0386514
23.81030797958374	25	7.7	1.96370920611	16.0	5.0	7.7	1.96370920611	1001	26095	-0.0432642
24.508644104003906	26	7.41481481481	1.96783462564	15.0	5.0	7.41481481481	1.96783462564	1001	27096	-0.0552135
25.312274932861328	27	7.72307692308	1.85229746994	14.0	4.0	7.72307692308	1.85229746994	1004	28100	-0.0399017
26.006423950195312	28	7.76744186047	1.99810618828	15.0	5.0	7.76744186047	1.99810618828	1002	29102	-0.0421485
26.75633192062378	29	7.97637795276	2.22535343359	20.0	5.0	7.97637795276	2.22535343359	1013	30115	-0.0458288
27.393404960632324	30	8.11290322581	2.12211731388	19.0	5.0	8.11290322581	2.12211731388	1006	31121	-0.0901169
28.152750968933105	31	8.048	2.15353105387	17.0	5.0	8.048	2.15353105387	1006	32127	-0.0500988
28.83248496055603	32	8.22131147541	2.34175321417	16.0	5.0	8.22131147541	2.34175321417	1003	33130	-0.0507904
29.563951015472412	33	8.13709677419	1.87227081986	14.0	5.0	8.13709677419	1.87227081986	1009	34139	-0.024281
30.218353748321533	34	8.056	2.24607746972	19.0	5.0	8.056	2.24607746972	1007	35146	-0.0517335
30.83688998222351	35	8.5811965812	2.13333059391	15.0	5.0	8.5811965812	2.13333059391	1004	36150	-0.0548856
31.510714054107666	36	8.57264957265	2.39770630893	20.0	5.0	8.57264957265	2.39770630893	1003	37153	-0.0843851
32.11053109169006	37	8.26229508197	1.87215698641	15.0	6.0	8.26229508197	1.87215698641	1008	38161	-0.015523
32.71041703224182	38	8.64655172414	2.12235356647	18.0	5.0	8.64655172414	2.12235356647	1003	39164	-0.0395982
33.4358069896698	39	8.56779661017	2.41281470612	20.0	6.0	8.56779661017	2.41281470612	1011	40175	-0.0345108
34.20414400100708	40	8.9203539823	2.00945373161	15.0	6.0	8.9203539823	2.00945373161	1008	41183	-0.0479268
34.9659059047699	41	8.88596491228	2.49124351367	17.0	5.0	8.88596491228	2.49124351367	1013	42196	-0.0384021
35.566550970077515	42	9.05405405405	2.3009509896	16.0	5.0	9.05405405405	2.3009509896	1005	43201	-0.0731481
36.28332209587097	43	9.21100917431	2.43096761984	18.0	6.0	9.21100917431	2.43096761984	1004	44205	-0.00193181
36.99018478393555	44	9.20183486239	2.56218018014	18.0	6.0	9.20183486239	2.56218018014	1003	45208	-0.0412761
37.75623297691345	45	9.26605504587	2.03024019836	16.0	5.0	9.26605504587	2.03024019836	1010	46218	-0.030576
