Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss
8.0294508934021	0	-247.874078589	51.2785983899	-162.287697632	-332.59742515	151.0	0.0	1057	1057	-0.167368
9.23139214515686	1	-254.21688406	48.1073722429	-186.005909794	-308.884570529	151.0	0.0	1057	2114	-0.195341
10.106717109680176	2	-255.01179847	41.5037767388	-174.683960485	-317.560937695	151.0	0.0	1057	3171	-0.249578
10.98007583618164	3	-252.486860872	27.7105666541	-187.693588512	-275.805174213	151.0	0.0	1057	4228	-0.190591
11.755664110183716	4	-236.587046893	42.509401842	-184.915486116	-308.293796475	151.0	0.0	1057	5285	-0.164409
12.672757148742676	5	-239.385302232	36.0886508278	-173.449769246	-299.259450072	151.0	0.0	1057	6342	-0.160914
13.55700397491455	6	-251.177119894	48.09059329	-196.058279867	-329.764886668	151.0	0.0	1057	7399	-0.11255
14.42821216583252	7	-229.701977487	28.0128296671	-189.62485647	-271.604591228	151.0	0.0	1057	8456	-0.154889
15.351962089538574	8	-232.957066842	35.6145728662	-195.478827214	-304.115350685	151.0	0.0	1057	9513	-0.149193
16.231791019439697	9	-243.320026688	51.9588015094	-153.982365881	-308.005475162	151.0	0.0	1057	10570	-0.135916
17.142858028411865	10	-233.169578032	45.0253519918	-191.9334005	-333.859299479	151.0	0.0	1057	11627	-0.21727
18.082798957824707	11	-171.829704086	34.2032217957	-128.043253087	-235.333868674	151.0	0.0	1057	12684	-0.184499
18.845587015151978	12	-184.766905643	22.4240063605	-154.697823947	-219.797476957	151.0	0.0	1057	13741	-0.158749
19.69033408164978	13	-171.551353766	51.7670653844	-83.7186115189	-259.986499431	151.0	0.0	1057	14798	-0.0638857
20.565150022506714	14	-129.961491517	32.4441006616	-93.4232341681	-178.249659814	151.0	0.0	1057	15855	-0.208911
21.339128017425537	15	-125.08294074	37.3495912636	-67.1029573686	-176.19550102	151.0	0.0	1057	16912	-0.152777
22.200652837753296	16	-133.61532859	36.6876194261	-65.173725119	-196.800450797	151.0	0.0	1057	17969	-0.0904073
23.009708881378174	17	-110.541545774	18.9668157748	-92.2932809809	-152.613376299	151.0	0.0	1057	19026	-0.189257
23.79865312576294	18	-113.975346665	26.1718147602	-80.7272385452	-161.488804568	151.0	0.0	1057	20083	-0.148282
24.59606909751892	19	-128.754242516	37.6620047287	-74.0144826526	-182.981128323	151.0	0.0	1057	21140	-0.107096
25.366714000701904	20	-86.4561059932	27.2892632353	-50.4313423141	-123.356930266	151.0	0.0	1057	22197	-0.168216
26.150230884552002	21	-90.1010959851	20.188447125	-58.7260500281	-122.283999222	151.0	0.0	1057	23254	-0.118028
26.959596872329712	22	-116.367611654	30.877873082	-60.080629357	-166.028309869	151.0	0.0	1057	24311	-0.100188
27.756824016571045	23	-107.415203263	62.5337123167	-15.7192117368	-202.078508054	151.0	0.0	1057	25368	-0.0855029
28.589518070220947	24	-100.647611205	18.7415332376	-65.9945551778	-120.980954878	151.0	0.0	1057	26425	-0.100986
29.390809059143066	25	-97.9293207593	36.4476638415	-57.2427395974	-180.641394925	151.0	0.0	1057	27482	-0.114815
30.16629910469055	26	-75.7545980218	35.2870974086	-8.57156031584	-118.582935092	151.0	0.0	1057	28539	-0.091441
30.954190969467163	27	-97.971572039	23.2363790891	-52.5126707262	-121.552693017	151.0	0.0	1057	29596	-0.0791813
31.740703105926514	28	-95.3916601255	22.1376593008	-63.3976476621	-130.544058232	151.0	0.0	1057	30653	-0.165446
32.53228998184204	29	-94.9308268052	16.4789112768	-66.3960163071	-116.987752879	151.0	0.0	1057	31710	-0.118394
33.31502914428711	30	-74.396348032	31.0373464423	-25.1876163449	-139.007383397	151.0	0.0	1057	32767	-0.079869
34.09114694595337	31	-64.3112947939	21.5581594576	-32.2402917764	-95.7861401759	151.0	0.0	1057	33824	-0.0373749
34.899882078170776	32	-79.5879574522	26.7210504898	-46.912094441	-122.400741238	151.0	0.0	1057	34881	-0.0460887
35.67012810707092	33	-66.8388356837	17.0982984226	-50.3469986457	-99.1763132606	151.0	0.0	1057	35938	-0.119511
36.46495509147644	34	-93.9657739609	27.7392294382	-56.7564704384	-151.197635653	151.0	0.0	1057	36995	-0.0760677
37.2471981048584	35	-87.2766523603	21.2086659695	-56.1975590837	-120.429256446	151.0	0.0	1057	38052	-0.0740255
38.01128005981445	36	-94.8325381888	28.6723734928	-56.3684797456	-132.353371392	151.0	0.0	1057	39109	-0.144561
38.80302810668945	37	-62.726680533	21.1814260043	-27.6166354145	-98.4322347503	151.0	0.0	1057	40166	-0.220898
39.57931995391846	38	-70.5922744955	27.2687636692	-28.6320226863	-110.926235072	151.0	0.0	1057	41223	-0.088991
40.391911029815674	39	-64.4537154247	20.7718448537	-38.3601131991	-92.2420357621	151.0	0.0	1057	42280	-0.0432286
41.18322396278381	40	-56.3325778659	35.2978685457	-3.10450689396	-99.7206888112	151.0	0.0	1057	43337	-0.0451894
41.97277617454529	41	-62.5177151871	33.2950211535	-9.59056261614	-101.292767399	151.0	0.0	1057	44394	-0.0723983
42.76228213310242	42	-42.7722058883	15.4127704345	-22.1660425196	-71.2211865498	151.0	0.0	1057	45451	-0.0385611
43.55390191078186	43	-35.9352330087	28.4142225259	-7.8171940999	-101.848707598	151.0	0.0	1057	46508	-0.147789
44.34843301773071	44	-53.4083023446	41.1857879588	-16.5127168699	-146.176570069	151.0	0.0	1057	47565	-0.135588
