Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss
2.8624792098999023	0	8.62393162393	3.68579276452	21.0	4.0	8.62393162393	3.68579276452	1009	1009	-0.0652792
3.2970240116119385	1	8.096	3.16082014673	19.0	4.0	8.096	3.16082014673	1012	2021	-0.0579059
3.64667010307312	2	9.64761904762	4.8402694777	31.0	4.0	9.64761904762	4.8402694777	1013	3034	-0.0563387
3.9698312282562256	3	9.71844660194	4.05644034426	24.0	4.0	9.71844660194	4.05644034426	1001	4035	-0.0482478
4.348843097686768	4	9.02702702703	4.26901566699	29.0	4.0	9.02702702703	4.26901566699	1002	5037	-0.0205355
4.674745082855225	5	9.15454545455	4.45009982245	28.0	4.0	9.15454545455	4.45009982245	1007	6044	-0.0529646
4.996768951416016	6	9.66346153846	4.96838190833	35.0	4.0	9.66346153846	4.96838190833	1005	7049	-0.0473827
5.372107982635498	7	8.63793103448	4.68746779616	33.0	4.0	8.63793103448	4.68746779616	1002	8051	-0.0694233
5.696901082992554	8	9.73786407767	4.70892803139	26.0	4.0	9.73786407767	4.70892803139	1003	9054	-0.0452289
6.0204081535339355	9	10.0297029703	4.36560690788	27.0	4.0	10.0297029703	4.36560690788	1013	10067	-0.0549925
6.4047181606292725	10	9.76923076923	4.50049306963	22.0	4.0	9.76923076923	4.50049306963	1016	11083	-0.0329639
6.730231046676636	11	9.83333333333	4.10901288975	27.0	4.0	9.83333333333	4.10901288975	1003	12086	-0.0546129
7.098595142364502	12	10.2448979592	4.89702372019	29.0	4.0	10.2448979592	4.89702372019	1004	13090	-0.0218023
7.518962860107422	13	9.96078431373	5.08731904554	27.0	4.0	9.96078431373	5.08731904554	1016	14106	-0.0515017
7.890872001647949	14	9.67307692308	5.12430540826	28.0	3.0	9.67307692308	5.12430540826	1006	15112	-0.053154
8.28022289276123	15	11.375	5.89165916591	32.0	5.0	11.375	5.89165916591	1001	16113	-0.0309862
8.616352081298828	16	10.2244897959	5.11805649546	27.0	4.0	10.2244897959	5.11805649546	1002	17115	-0.0730017
8.951848983764648	17	10.6489361702	5.41806954474	35.0	4.0	10.6489361702	5.41806954474	1001	18116	-0.0472872
9.399896144866943	18	9.83333333333	4.75494238915	27.0	4.0	9.83333333333	4.75494238915	1003	19119	-0.0565635
9.763029098510742	19	11.7126436782	5.94400701949	29.0	5.0	11.7126436782	5.94400701949	1019	20138	-0.0643736
10.128358125686646	20	11.6860465116	6.30109187273	30.0	4.0	11.6860465116	6.30109187273	1005	21143	-0.0370154
10.514471054077148	21	11.5632183908	5.9436069188	32.0	4.0	11.5632183908	5.9436069188	1006	22149	-0.0096586
10.885509014129639	22	10.4329896907	5.38977117601	35.0	4.0	10.4329896907	5.38977117601	1012	23161	-0.00906025
11.30222201347351	23	11.1666666667	5.27309733985	34.0	4.0	11.1666666667	5.27309733985	1005	24166	-0.0510775
11.659090280532837	24	10.8279569892	5.07497265402	26.0	5.0	10.8279569892	5.07497265402	1007	25173	-0.0689259
11.987603902816772	25	11.375	5.57044249099	29.0	4.0	11.375	5.57044249099	1001	26174	-0.063531
12.399703025817871	26	10.7340425532	4.88631508881	23.0	4.0	10.7340425532	4.88631508881	1009	27183	-0.0525616
12.737979173660278	27	11.5454545455	5.90821671855	35.0	5.0	11.5454545455	5.90821671855	1016	28199	-0.0134731
13.065306186676025	28	11.3370786517	5.41314218543	26.0	5.0	11.3370786517	5.41314218543	1009	29208	-0.09253
13.4424569606781	29	12.7341772152	6.59633358223	41.0	5.0	12.7341772152	6.59633358223	1006	30214	-0.0662344
13.762232065200806	30	12.6625	6.41276802559	34.0	5.0	12.6625	6.41276802559	1013	31227	-0.0427349
14.083866119384766	31	12.5875	5.69801226306	31.0	4.0	12.5875	5.69801226306	1007	32234	-0.0414927
14.45816707611084	32	12.8860759494	6.65037800729	33.0	5.0	12.8860759494	6.65037800729	1018	33252	-0.0459295
14.772479057312012	33	13.1298701299	6.00292277156	36.0	5.0	13.1298701299	6.00292277156	1011	34263	-0.0561831
15.115612030029297	34	14.1388888889	7.19433719354	37.0	5.0	14.1388888889	7.19433719354	1018	35281	-0.0556813
15.55957818031311	35	14.4285714286	8.20204056243	44.0	5.0	14.4285714286	8.20204056243	1010	36291	-0.0507428
15.886157035827637	36	12.8333333333	5.74549247329	29.0	5.0	12.8333333333	5.74549247329	1001	37292	-0.0637318
16.204653024673462	37	14.9117647059	7.36393296076	33.0	4.0	14.9117647059	7.36393296076	1014	38306	-0.0540422
16.584903955459595	38	12.9102564103	6.42747686955	29.0	5.0	12.9102564103	6.42747686955	1007	39313	-0.026218
16.90131711959839	39	13.6621621622	6.24126855398	32.0	5.0	13.6621621622	6.24126855398	1011	40324	-0.0425098
17.233671188354492	40	14.2816901408	7.31616596773	31.0	5.0	14.2816901408	7.31616596773	1014	41338	-0.0807411
17.596463203430176	41	13.9166666667	6.79409465803	33.0	5.0	13.9166666667	6.79409465803	1002	42340	-0.0378076
17.912652015686035	42	15.640625	8.09005405479	39.0	6.0	15.640625	8.09005405479	1001	43341	-0.0338647
18.245387077331543	43	15.65625	6.63847391631	29.0	5.0	15.65625	6.63847391631	1002	44343	-0.0399115
18.622043132781982	44	15.9841269841	7.22098367193	32.0	5.0	15.9841269841	7.22098367193	1007	45350	-0.0491569
18.958588123321533	45	16.1451612903	9.59644889663	43.0	5.0	16.1451612903	9.59644889663	1001	46351	-0.0787335
