Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss
1.525237798690796	0	15.2340425532	5.83537548595	39.0	8.0	15.2340425532	5.83537548595	5012	5012	6.34639
2.7491297721862793	1	16.164516129	7.45364376738	65.0	8.0	16.164516129	7.45364376738	5011	10023	7.14381
3.918170928955078	2	18.1268115942	8.05114124465	53.0	8.0	18.1268115942	8.05114124465	5003	15026	7.91722
5.091588973999023	3	20.3414634146	11.1656625698	90.0	8.0	20.3414634146	11.1656625698	5004	20030	9.56587
6.2549049854278564	4	23.9523809524	12.1474127776	75.0	8.0	23.9523809524	12.1474127776	5030	25060	10.7439
7.412795066833496	5	24.0432692308	13.7117668756	117.0	9.0	24.0432692308	13.7117668756	5001	30061	11.2163
8.63650393486023	6	28.9884393064	15.1592656339	86.0	9.0	28.9884393064	15.1592656339	5015	35076	12.7729
9.833198070526123	7	32.4331210191	20.0287290111	147.0	9.0	32.4331210191	20.0287290111	5092	40168	15.186
11.00346302986145	8	39.9206349206	24.0939309933	143.0	10.0	39.9206349206	24.0939309933	5030	45198	18.2267
12.16542100906372	9	41.7916666667	24.7396092105	136.0	9.0	41.7916666667	24.7396092105	5015	50213	18.6759
13.343773126602173	10	43.5913043478	20.5933276033	111.0	11.0	43.5913043478	20.5933276033	5013	55226	17.3651
14.556435823440552	11	49.5098039216	26.5694595051	165.0	13.0	49.5098039216	26.5694595051	5050	60276	20.5393
15.874160051345825	12	47.358490566	24.0126494492	133.0	14.0	47.358490566	24.0126494492	5020	65296	19.113
17.09382390975952	13	49.1568627451	23.2702558182	132.0	13.0	49.1568627451	23.2702558182	5014	70310	19.134
18.29983615875244	14	59.6071428571	32.765406357	200.0	18.0	59.6071428571	32.765406357	5007	75317	24.6578
19.589051008224487	15	62.975	28.1095957815	151.0	17.0	62.975	28.1095957815	5038	80355	23.54
20.800827980041504	16	58.2093023256	27.6918745026	151.0	18.0	58.2093023256	27.6918745026	5006	85361	22.2081
22.04455280303955	17	60.2976190476	26.9182093448	171.0	17.0	60.2976190476	26.9182093448	5065	90426	22.3125
23.2376389503479	18	64.8717948718	29.1302816161	157.0	20.0	64.8717948718	29.1302816161	5060	95486	23.9383
24.437772035598755	19	66.7333333333	30.7711264373	177.0	22.0	66.7333333333	30.7711264373	5005	100491	24.4746
25.717352867126465	20	61.5487804878	29.2537895978	147.0	24.0	61.5487804878	29.2537895978	5047	105538	22.9434
26.822072982788086	21	68.7260273973	31.9255384842	171.0	19.0	68.7260273973	31.9255384842	5017	110555	25.2872
28.105267763137817	22	69.7534246575	30.069682006	157.0	22.0	69.7534246575	30.069682006	5092	115647	24.8119
29.362133979797363	23	78.859375	33.5316395306	200.0	30.0	78.859375	33.5316395306	5047	120694	27.5731
30.655395984649658	24	85.3333333333	38.284751824	200.0	28.0	85.3333333333	38.284751824	5120	125814	30.3725
31.877540111541748	25	87.4310344828	37.107538071	200.0	30.0	87.4310344828	37.107538071	5071	130885	30.4374
33.09765005111694	26	95.6037735849	43.176836742	200.0	27.0	95.6037735849	43.176836742	5067	135952	33.8248
34.31971597671509	27	126.1	46.9780799948	200.0	32.0	126.1	46.9780799948	5044	140996	42.0332
35.61633610725403	28	129.641025641	43.6063316853	200.0	33.0	129.641025641	43.6063316853	5056	146052	42.3853
36.84695601463318	29	143.861111111	49.1218172719	200.0	27.0	143.861111111	49.1218172719	5179	151231	47.0809
38.07009196281433	30	161.903225806	42.537539276	200.0	32.0	161.903225806	42.537539276	5019	156250	50.7197
39.34120798110962	31	160.125	34.2379084496	200.0	61.0	160.125	34.2379084496	5124	161374	48.6427
40.55936884880066	32	163.193548387	44.7209407216	200.0	49.0	163.193548387	44.7209407216	5059	166433	51.2486
41.86304712295532	33	158.1875	44.9766866693	200.0	42.0	158.1875	44.9766866693	5062	171495	49.5727
43.163865089416504	34	172.833333333	32.6006986974	200.0	109.0	172.833333333	32.6006986974	5185	176680	52.5715
44.38018608093262	35	174.482758621	43.0978203222	200.0	36.0	174.482758621	43.0978203222	5060	181740	54.0695
45.584574937820435	36	181.142857143	31.94382825	200.0	106.0	181.142857143	31.94382825	5072	186812	54.4035
46.8032968044281	37	181.821428571	41.3150383996	200.0	63.0	181.821428571	41.3150383996	5091	191903	55.8729
48.131386041641235	38	180.535714286	42.5721925866	200.0	69.0	180.535714286	42.5721925866	5055	196958	55.2859
49.37146306037903	39	198.346153846	6.84410081576	200.0	165.0	198.346153846	6.84410081576	5157	202115	58.4152
50.56712579727173	40	186.037037037	32.2461384211	200.0	89.0	186.037037037	32.2461384211	5023	207138	56.2034
51.8592369556427	41	196.653846154	16.1410663733	200.0	116.0	196.653846154	16.1410663733	5113	212251	57.897
53.16982293128967	42	195.730769231	14.7948995689	200.0	143.0	195.730769231	14.7948995689	5089	217340	57.6933
54.4431209564209	43	191.925925926	22.1659163213	200.0	101.0	191.925925926	22.1659163213	5182	222522	56.6014
55.85357308387756	44	190.814814815	29.6023485518	200.0	69.0	190.814814815	29.6023485518	5152	227674	56.8257
57.22966289520264	45	194.961538462	18.8322161963	200.0	109.0	194.961538462	18.8322161963	5069	232743	56.9416
58.764652967453	46	195.653846154	18.6195561124	200.0	104.0	195.653846154	18.6195561124	5087	237830	56.7572
60.18505311012268	47	200.0	0.0	200.0	200.0	200.0	0.0	5200	243030	57.6964
61.599785804748535	48	196.076923077	19.6153846154	200.0	98.0	196.076923077	19.6153846154	5098	248128	57.2769
