Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss
2.9687581062316895	0	-168.701473675	30.2712519403	-123.620375412	-223.576075065	151.0	0.0	1057	1057	-0.18946
3.6172680854797363	1	-204.026593827	39.7458908281	-146.941870365	-255.829114728	151.0	0.0	1057	2114	-0.185464
3.9852659702301025	2	-184.174540711	37.6360891267	-137.839399461	-238.247140339	151.0	0.0	1057	3171	-0.10867
4.354856014251709	3	-170.57723915	35.9489095269	-127.069231085	-228.122158463	151.0	0.0	1057	4228	-0.245394
4.790536880493164	4	-199.993828846	38.6088062859	-137.231745467	-260.702591876	151.0	0.0	1057	5285	-0.172201
5.162021160125732	5	-158.42020215	29.3961102696	-107.983320957	-196.020477233	151.0	0.0	1057	6342	-0.160217
5.623659133911133	6	-180.642367455	18.5403277152	-156.890742252	-212.912273064	151.0	0.0	1057	7399	-0.141889
6.06325101852417	7	-115.544648263	27.5160551399	-76.1103530192	-170.512573709	151.0	0.0	1057	8456	-0.290879
6.528151035308838	8	-147.393145058	49.4135747224	-49.6909818585	-221.809032993	151.0	0.0	1057	9513	-0.0885196
7.029520273208618	9	-151.776230749	40.9083329888	-92.5755948879	-235.862263003	151.0	0.0	1057	10570	-0.122714
7.415908098220825	10	-125.050229164	41.4429480086	-58.2644185225	-199.46993411	151.0	0.0	1057	11627	-0.133722
7.904364109039307	11	-143.398658555	16.29359456	-120.727219623	-175.318751552	151.0	0.0	1057	12684	-0.166756
8.322580099105835	12	-124.127924814	26.4503248235	-88.8372868637	-172.209366029	151.0	0.0	1057	13741	-0.159402
8.849172115325928	13	-117.843086969	20.8443676546	-77.0109708828	-151.328132423	151.0	0.0	1057	14798	-0.147616
9.2236328125	14	-144.789618039	29.8977235067	-79.7672743602	-183.810631255	151.0	0.0	1057	15855	-0.317905
9.692970037460327	15	-132.448403518	19.4104922261	-103.948647526	-157.510518211	151.0	0.0	1057	16912	-0.0827075
10.06848406791687	16	-140.157984261	35.7223374186	-82.7254123303	-186.972064501	151.0	0.0	1057	17969	-0.0716071
10.461134195327759	17	-123.295855487	28.2345460008	-78.274159231	-174.296757667	151.0	0.0	1057	19026	-0.0845341
10.922032833099365	18	-101.303016622	42.457957394	-38.2364285307	-173.769117238	151.0	0.0	1057	20083	-0.134187
11.31717300415039	19	-117.756336375	34.3573265091	-95.6099108179	-199.303635556	151.0	0.0	1057	21140	-0.161986
11.787751913070679	20	-96.9809969852	37.2886143294	-59.3419601253	-182.293700991	151.0	0.0	1057	22197	-0.129951
12.159223079681396	21	-88.2257622571	28.4403881222	-52.4488047252	-129.568826814	151.0	0.0	1057	23254	-0.100028
12.619251012802124	22	-69.2660774761	17.7167331838	-39.8067503075	-92.5147689583	151.0	0.0	1057	24311	-0.123625
12.987086057662964	23	-77.9858696563	13.8019217188	-60.361589315	-98.5023233111	151.0	0.0	1057	25368	-0.179941
13.368865013122559	24	-77.1456838399	28.1086085343	-21.8664361116	-114.047341467	151.0	0.0	1057	26425	-0.065079
13.83784008026123	25	-80.9785612438	46.9311891606	-32.6034590115	-186.989101377	151.0	0.0	1057	27482	-0.108307
14.219805002212524	26	-87.5330107391	28.7075131943	-56.7726532294	-149.463329125	151.0	0.0	1057	28539	-0.0530666
14.665879011154175	27	-73.1813265458	35.8896390203	-24.7318897222	-117.847847269	151.0	0.0	1057	29596	-0.108182
15.037242889404297	28	-74.0193730463	21.4458125402	-37.6847299214	-99.7030473836	151.0	0.0	1057	30653	-0.0731325
15.410957098007202	29	-68.3822964616	24.6645435106	-28.0006347952	-109.58688647	151.0	0.0	1057	31710	-0.121268
15.859966039657593	30	-73.1688222813	25.8584333095	-38.5360106464	-121.804227913	151.0	0.0	1057	32767	-0.12364
16.240336894989014	31	-58.7417453168	26.3098053836	-24.4895773112	-109.380555168	151.0	0.0	1057	33824	-0.0517533
16.701083183288574	32	-66.2789840433	22.170104028	-36.5488271132	-113.250086825	151.0	0.0	1057	34881	-0.105724
